Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   211968, 213.260938
   212480, 213.275000
   212992, 213.276953
   213504, 213.362891
   214016, 213.478906
   214528, 213.677344
   215040, 213.616016
   215552, 213.966797
   216064, 213.894141
   216576, 214.110156
   217088, 214.008594
   217600, 214.243750
   218112, 214.268359
   218624, 214.480859
   219136, 214.394531
   219648, 214.777734
   220160, 215.302734
   220672, 214.898828
   221184, 214.783203
   221696, 215.046094
   222208, 215.052734
   222720, 215.285547
   223232, 215.210547
   223744, 216.167188
   224256, 215.522266
   224768, 215.806641
   225280, 215.564453
   225792, 215.939063
   226304, 215.897656
   226816, 215.991016
   227328, 215.976953
   227840, 216.939453
   228352, 216.247656
   228864, 216.749219
   229376, 216.451172
   229888, 216.768750
   230400, 216.731250
   230912, 216.909375
   231424, 217.499609
   231936, 217.184375
   232448, 217.105859
   232960, 217.499609
   233472, 217.142969
   233984, 217.515234
   234496, 217.542578
   235008, 217.716016
   235520, 217.614062
   236032, 217.883203
   236544, 217.897266
   237056, 218.114453
   237568, 217.989453
   238080, 218.394531
   238592, 218.261328
   239104, 218.473828
   239616, 218.469141
   240128, 218.755469
   240640, 218.716406
   241152, 219.000000
   241664, 218.879687
   242176, 219.120703
   242688, 219.052734
   243200, 219.292969
   243712, 219.248047
   244224, 219.498047
   244736, 219.516406
   245248, 219.774609
   245760, 219.502344
   246272, 219.969141
   246784, 220.537500
   247296, 220.132031
   247808, 220.150000
   248320, 220.333984
   248832, 220.383594
   249344, 220.492188
   249856, 220.471484
   250368, 220.730859
   250880, 220.569922
   251392, 220.750781
   251904, 220.913281
   252416, 221.130078
   252928, 221.178906
   253440, 221.416797
   253952, 221.219922
   254464, 221.492969
   254976, 221.548828
   255488, 221.745313
   256000, 221.647656
   256512, 221.888672
   257024, 222.576172
   257536, 222.108984
   258048, 221.957031
   258560, 222.385156
   259072, 222.406641
   259584, 222.467578
   260096, 222.507031
   260608, 222.767578
   261120, 222.804688
   261632, 222.930469
   262144, 222.885156
   262656, 223.157813
   263168, 223.207422
   263680, 223.315625
   264192, 223.257422
   264704, 223.286719
   265216, 223.280859
   265728, 223.313672
   266240, 223.228516
   266752, 224.036328
   267264, 223.272266
   267776, 223.269922
   268288, 223.237109
   268800, 223.259766
   269312, 223.208594
   269824, 224.156641
   270336, 223.057422
   270848, 223.327344
   271360, 223.247266
   271872, 223.275781
   272384, 223.235156
   272896, 223.326172
   273408, 223.141016
   273920, 223.319141
   274432, 223.198828
   274944, 223.253516
   275456, 223.231250
   275968, 223.216797
   276480, 223.217578
   276992, 223.346875
   277504, 223.242578
   278016, 223.355078
   278528, 223.199609
   279040, 223.357031
   279552, 223.224219
   280064, 223.283203
   280576, 223.229688
   281088, 223.292578
   281600, 223.279687
   282112, 224.163672
   282624, 223.215625
   283136, 223.281250
   283648, 224.059766
   284160, 223.311328
   284672, 223.213672
   285184, 223.287109
   285696, 223.203125
   286208, 223.282422
   286720, 223.178516
   287232, 223.308594
   287744, 223.253516
   288256, 223.285937
   288768, 223.282422
   289280, 223.295312
   289792, 223.224219
   290304, 223.257812
   290816, 223.202734
   291328, 223.408984
   291840, 223.215234
   292352, 223.461719
   292864, 223.244531
   293376, 223.303125
   293888, 223.249219
   294400, 223.304688
   294912, 223.241406
   295424, 223.259375
   295936, 223.399219
   296448, 223.320703
   296960, 223.137109
   297472, 223.237891
   297984, 223.161719
   298496, 223.321484
   299008, 223.210938
   299520, 223.222656
   300032, 223.183594
   300544, 223.280859
   301056, 223.180078
   301568, 223.399219
   302080, 223.228906
   302592, 223.305078
   303104, 223.228906
   303616, 223.371484
   304128, 223.220703
   304640, 223.328125
   305152, 223.217969
   305664, 223.237109
   306176, 223.248437
   306688, 223.313672
   307200, 223.053516
   307712, 223.331641
   308224, 223.227344
   308736, 223.325781
   309248, 223.251563
   309760, 223.328906
   310272, 223.151953
   310784, 224.063281
   311296, 223.125000
   311808, 223.317187
   312320, 223.261328
   312832, 223.355078
   313344, 223.192578
   313856, 223.316797
   314368, 223.213672
   314880, 223.276563
   315392, 223.161719
   315904, 224.154687
   316416, 223.212891
   316928, 223.386328
   317440, 223.172656
   317952, 223.319922
   318464, 223.170312
   318976, 223.233594
   319488, 223.342187
   320000, 223.267578
   320512, 223.079297
   321024, 223.264062
   321536, 223.148828
   322048, 223.260938
   322560, 223.251953
   323072, 223.245313
   323584, 223.137109
   324096, 223.281641
   324608, 223.075781
   325120, 223.323438
   325632, 223.170703
   326144, 223.272656
   326656, 223.183203
   327168, 223.364844
   327680, 223.243750
   328192, 223.242188
   328704, 223.222656
   329216, 223.290234
   329728, 223.188281
   330240, 223.295703
   330752, 223.182422
   331264, 223.250781
   331776, 223.160547
   332288, 223.449219
   332800, 223.339063
   333312, 223.310547
   333824, 223.204297
   334336, 223.286328
   334848, 223.047656
   335360, 223.291406
   335872, 223.222656
   336384, 223.317187
   336896, 223.133203
   337408, 223.211719
   337920, 223.158984
   338432, 223.235938
   338944, 223.209375
   339456, 223.273828
   339968, 223.183984
   340480, 223.276172
   340992, 223.180859
   341504, 223.295703
   342016, 223.210156
   342528, 223.324219
   343040, 223.159375
   343552, 223.259375
   344064, 223.195703
   344576, 224.225781
   345088, 223.204688
   345600, 223.247266
   346112, 223.196094
   346624, 223.313281
   347136, 223.139453
   347648, 223.134766
   348160, 223.075781
   348672, 223.283594
   349184, 223.048828
   349696, 223.196094
   350208, 223.232422
   350720, 223.325781
   351232, 223.018359
   351744, 223.252344
   352256, 223.221094
   352768, 223.351953
   353280, 223.184375
   353792, 223.292188
   354304, 223.208203
   354816, 223.302734
   355328, 223.210547
   355840, 223.361328
   356352, 223.050781
   356864, 223.301953
   357376, 224.004687
   357888, 223.126172
   358400, 223.285156
   358912, 223.387891
   359424, 223.275781
   359936, 223.298438
   360448, 223.211719
   360960, 223.243359
   361472, 223.851172
   361984, 223.250391
   362496, 223.160156
   363008, 223.338281
   363520, 223.226953
   364032, 223.767578
   364544, 223.062109
   365056, 223.220703
   365568, 223.055859
   366080, 223.159375
   366592, 223.143750
   367104, 223.235938
   367616, 223.158203
   368128, 223.270703
   368640, 223.128125
   369152, 223.300000
   369664, 223.920703
   370176, 223.347266
   370688, 223.173828
   371200, 223.261719
   371712, 223.232812
   372224, 223.277344
   372736, 223.176172
   373248, 223.266406
   373760, 223.257422
   374272, 223.312109
   374784, 223.181250
   375296, 223.314453
   375808, 223.215234
   376320, 223.270312
   376832, 223.247266
   377344, 223.308984
   377856, 223.168359
   378368, 223.322656
   378880, 223.155859
   379392, 223.447656
   379904, 223.205469
   380416, 223.297266
   380928, 223.133594
   381440, 223.501563
   381952, 223.254297
   382464, 223.228516
   382976, 223.194531
   383488, 223.339453
   384000, 223.185937
   384512, 223.324609
   385024, 223.102734
   385536, 223.274219
   386048, 223.230469
   386560, 223.321484
   387072, 223.229688
   387584, 223.312500
   388096, 223.178516
   388608, 223.375000
   389120, 223.210938
   389632, 223.283594
   390144, 223.167188
   390656, 223.325781
   391168, 223.185547
   391680, 223.330469
   392192, 223.239453
   392704, 223.278125
   393216, 223.242969
   393728, 223.340234
   394240, 223.193359
   394752, 223.393750
   395264, 223.154687
   395776, 223.325781
   396288, 223.263672
   396800, 223.269141
   397312, 223.181250
   397824, 223.263281
   398336, 223.216797
   398848, 223.232031
   399360, 223.198828
   399872, 223.285547
   400384, 223.871875
   400896, 223.276563
   401408, 223.063281
   401920, 223.411719
   402432, 223.164844
   402944, 223.285937
   403456, 223.215234
   403968, 223.266797
   404480, 223.211328
   404992, 223.326172
   405504, 223.195703
   406016, 223.435937
   406528, 223.213281
   407040, 223.419141
   407552, 223.217187
   408064, 224.179297
   408576, 223.241406
   409088, 223.207422
   409600, 223.138281
   410112, 223.511328
   410624, 223.227734
   411136, 223.254297
   411648, 223.146484
   412160, 223.568359
   412672, 223.110547
   413184, 223.275781
   413696, 223.176172
   414208, 223.252344
   414720, 223.212109
   415232, 223.294531
   415744, 223.153906
   416256, 223.325000
   416768, 223.050781
   417280, 223.277344
   417792, 223.246875
   418304, 223.135938
   418816, 223.174609
   419328, 223.295312
   419840, 223.252734
   420352, 223.291406
   420864, 223.198047
   421376, 223.297266
   421888, 223.162109
   422400, 223.317969
   422912, 223.274219
   423424, 223.308594
   423936, 223.007422
   424448, 223.296484
   424960, 224.033984
   425472, 223.380469
   425984, 223.187109
   426496, 223.252734
   427008, 223.146094
   427520, 223.339063
   428032, 223.269922
   428544, 223.237500
   429056, 223.139453
   429568, 223.973047
   430080, 223.183594
   430592, 223.340234
   431104, 223.227734
   431616, 223.268750
   432128, 223.162891
   432640, 223.282422
   433152, 223.187891
   433664, 223.256641
   434176, 223.152344
   434688, 223.294531
   435200, 223.040625
   435712, 223.273438
   436224, 223.167578
   436736, 223.308984
   437248, 223.066797
   437760, 223.458984
   438272, 223.274219
   438784, 223.284375
   439296, 223.241797
   439808, 223.287109
   440320, 223.185547
   440832, 223.308594
   441344, 223.060937
   441856, 223.345703
   442368, 223.042969
   442880, 224.278125
   443392, 223.179297
   443904, 223.228906
   444416, 223.114453
   444928, 223.274219
   445440, 223.246484
   445952, 223.353516
   446464, 223.185547
   446976, 223.245703
   447488, 223.178906
   448000, 224.350391
   448512, 223.199219
   449024, 223.237109
   449536, 223.214453
   450048, 223.297266
   450560, 223.159375
   451072, 223.277734
   451584, 223.166797
   452096, 223.283594
   452608, 223.202344
   453120, 224.200391
   453632, 223.156641
   454144, 223.281641
   454656, 223.219531
   455168, 223.297656
   455680, 223.221094
   456192, 223.339453
   456704, 223.053906
   457216, 223.326953
   457728, 223.148828
   458240, 223.263281
   458752, 224.066016
   459264, 223.315234
   459776, 223.159766
   460288, 223.312500
   460800, 223.191016
   461312, 223.236719
   461824, 223.105859
   462336, 223.344141
   462848, 223.178125
   463360, 224.310937
   463872, 223.214063
   464384, 223.292188
   464896, 223.216406
   465408, 223.280469
   465920, 223.189063
   466432, 223.275781
   466944, 223.197656
   467456, 223.385547
   467968, 223.141797
   468480, 223.379687
   468992, 223.219141
   469504, 223.290625
   470016, 223.040625
   470528, 224.169922
   471040, 223.178906
   471552, 223.305859
   472064, 223.074609
   472576, 223.304297
   473088, 223.231641
   473600, 223.345313
   474112, 223.137109
   474624, 223.131250
   475136, 223.217578
   475648, 223.260156
   476160, 223.212109
   476672, 223.341797
   477184, 223.020312
   477696, 223.273828
   478208, 223.113672
   478720, 223.256250
   479232, 223.183203
   479744, 224.142969
   480256, 223.157031
   480768, 223.901172
   481280, 223.194922
   481792, 224.243359
   482304, 223.198828
   482816, 223.313281
   483328, 223.221875
   483840, 223.277734
   484352, 223.206641
   484864, 223.301953
   485376, 223.105859
   485888, 223.262500
   486400, 223.210938
   486912, 223.282813
   487424, 223.205469
   487936, 223.175781
   488448, 223.194922
   488960, 223.277734
   489472, 223.147656
   489984, 223.372266
   490496, 223.203125
   491008, 224.346484
   491520, 223.185937
   492032, 223.314453
   492544, 223.205469
   493056, 223.149609
   493568, 223.058984
   494080, 223.331250
   494592, 223.096484
   495104, 223.246484
   495616, 223.211328
   496128, 223.298047
   496640, 223.213672
   497152, 223.581641
   497664, 223.081250
   498176, 223.315234
   498688, 223.200000
   499200, 223.416797
   499712, 223.132031
   500224, 224.254297
   500736, 223.183203
   501248, 223.324219
   501760, 223.215625
   502272, 223.287500
   502784, 223.226953
   503296, 223.306641
   503808, 223.199219
   504320, 223.299609
   504832, 223.877344
   505344, 223.274609
   505856, 223.162109
   506368, 223.341016
   506880, 223.190234
   507392, 223.312500
   507904, 223.252344
   508416, 223.335156
   508928, 223.164844
   509440, 223.780859
   509952, 223.202344
   510464, 223.271094
   510976, 223.225000
   511488, 223.409375
   512000, 223.180078
   512512, 223.412500
   513024, 223.217187
   513536, 223.175000
   514048, 223.240625
   514560, 223.365234
   515072, 223.204297
   515584, 223.301953
   516096, 223.162891
   516608, 223.346875
   517120, 223.107031
   517632, 223.318750
   518144, 223.282031
   518656, 223.396484
   519168, 223.092578
   519680, 223.473437
   520192, 223.272266
   520704, 223.502734
   521216, 223.219922
   521728, 223.327344
   522240, 223.151563
   522752, 223.299609
   523264, 223.225391
   523776, 223.233203
   524288, 223.224609
