Assuming page size is 4 KB

Global5: Global memory latency for 64 KB stride.
   Array size (KB), latency (clocks)
   59456, 216.784375
   59520, 216.512109
   59584, 216.740625
   59648, 216.442969
   59712, 217.708203
   59776, 216.544922
   59840, 217.076172
   59904, 216.550000
   59968, 216.771094
   60032, 217.451172
   60096, 216.680469
   60160, 216.554297
   60224, 216.990625
   60288, 216.588672
   60352, 217.562891
   60416, 216.546094
   60480, 216.805469
   60544, 216.546875
   60608, 216.716406
   60672, 216.502344
   60736, 216.728125
   60800, 216.720313
   60864, 216.781250
   60928, 216.432031
   60992, 216.912109
   61056, 216.650781
   61120, 216.651953
   61184, 216.511719
   61248, 216.723828
   61312, 216.605469
   61376, 216.836719
   61440, 216.377734
   61504, 216.724609
   61568, 216.378516
   61632, 216.694922
   61696, 216.439844
   61760, 216.606250
   61824, 216.626172
   61888, 217.010938
   61952, 216.499219
   62016, 216.876953
   62080, 216.520703
   62144, 216.521094
   62208, 216.335938
   62272, 216.706641
   62336, 217.388281
   62400, 216.541016
   62464, 217.342187
   62528, 216.737500
   62592, 216.427344
   62656, 216.620313
   62720, 216.436719
   62784, 216.621094
   62848, 216.497656
   62912, 216.844531
   62976, 217.369531
   63040, 216.822656
   63104, 217.416016
   63168, 216.794922
   63232, 216.532031
   63296, 216.721094
   63360, 216.575391
   63424, 216.814063
   63488, 216.598437
   63552, 216.728516
   63616, 216.362500
   63680, 216.779687
   63744, 216.573047
   63808, 216.581250
   63872, 216.532031
   63936, 216.656641
   64000, 216.607031
   64064, 217.657813
   64128, 216.593359
   64192, 216.724609
   64256, 216.385156
   64320, 216.528125
   64384, 216.500000
   64448, 216.681250
   64512, 216.299219
   64576, 216.898438
   64640, 216.378906
   64704, 216.736328
   64768, 216.366406
   64832, 216.806250
   64896, 216.680078
   64960, 217.718359
   65024, 216.444922
   65088, 216.572266
   65152, 216.492578
   65216, 216.723437
   65280, 217.049219
   65344, 216.793750
   65408, 216.670312
   65472, 216.826562
   65536, 216.428125
   65600, 217.656250
   65664, 216.553516
   65728, 216.817969
   65792, 216.499609
   65856, 216.866797
   65920, 216.417969
   65984, 216.592969
   66048, 216.507031
   66112, 217.642188
   66176, 216.660547
   66240, 216.944531
   66304, 216.587500
   66368, 216.641797
   66432, 216.476562
   66496, 216.717578
   66560, 216.602344
   66624, 216.968359
   66688, 216.554297
   66752, 216.823828
   66816, 216.503906
   66880, 216.585156
   66944, 216.479688
   67008, 216.765625
   67072, 216.609375
   67136, 216.798438
   67200, 216.427734
   67264, 216.744922
   67328, 216.530078
   67392, 216.761328
   67456, 216.523438
   67520, 216.695703
   67584, 216.424219
   67648, 216.769141
   67712, 216.542578
   67776, 216.621484
   67840, 216.365234
   67904, 216.745313
   67968, 216.457422
   68032, 216.819531
   68096, 216.386719
   68160, 216.664844
   68224, 216.443750
   68288, 216.785547
   68352, 216.382812
   68416, 216.666797
   68480, 216.606250
   68544, 216.533203
   68608, 216.447656
   68672, 216.626172
   68736, 217.435156
   68800, 216.737109
   68864, 216.690625
   68928, 216.610156
   68992, 216.399219
   69056, 216.907813
   69120, 216.470313
   69184, 216.700781
   69248, 216.678906
   69312, 216.816406
   69376, 216.575391
   69440, 216.846484
   69504, 216.437500
   69568, 216.691406
   69632, 216.645703
   69696, 216.764453
   69760, 217.550000
   69824, 216.565625
   69888, 216.703906
   69952, 216.889453
   70016, 216.634766
   70080, 216.862109
   70144, 216.561328
   70208, 216.779687
   70272, 216.766406
   70336, 216.646875
   70400, 216.626563
   70464, 216.634375
   70528, 216.299219
   70592, 216.574609
   70656, 216.605078
   70720, 216.975000
   70784, 216.592969
   70848, 216.599219
   70912, 216.550781
   70976, 216.919922
   71040, 217.417969
   71104, 216.662109
   71168, 216.503906
   71232, 216.643750
   71296, 216.619922
   71360, 216.728125
   71424, 217.166797
   71488, 216.730469
   71552, 216.445312
   71616, 216.824219
   71680, 216.478125
   71744, 216.591406
   71808, 216.653125
   71872, 216.755469
   71936, 216.360156
   72000, 216.637891
   72064, 216.428516
   72128, 216.902734
   72192, 216.522656
   72256, 216.920703
   72320, 217.477734
   72384, 216.606641
   72448, 216.621875
   72512, 216.558203
   72576, 217.491016
   72640, 216.728516
   72704, 216.616016
   72768, 216.717969
   72832, 216.439844
   72896, 216.702734
   72960, 216.419531
   73024, 216.647266
   73088, 216.526172
   73152, 216.836328
   73216, 217.402734
   73280, 216.613672
   73344, 216.594141
   73408, 216.621094
   73472, 216.514062
   73536, 216.712891
   73600, 216.389844
   73664, 216.607031
   73728, 216.533984
   73792, 216.794531
   73856, 216.508203
   73920, 216.689063
   73984, 217.429297
   74048, 216.549609
   74112, 216.388281
   74176, 216.536328
   74240, 216.367969
   74304, 216.821484
   74368, 216.549609
   74432, 216.694141
   74496, 216.522266
   74560, 216.921875
   74624, 216.443750
   74688, 216.794531
   74752, 216.582812
   74816, 216.754297
   74880, 216.503516
   74944, 216.903516
   75008, 216.854297
   75072, 216.823828
   75136, 216.381250
   75200, 216.511328
   75264, 216.545703
   75328, 216.686328
   75392, 216.671484
   75456, 216.810937
   75520, 216.540234
   75584, 216.852344
   75648, 216.342187
   75712, 216.648828
   75776, 216.374609
   75840, 217.003906
   75904, 216.407422
   75968, 216.619141
   76032, 216.579297
   76096, 216.753906
   76160, 216.637500
   76224, 216.752344
   76288, 216.551953
   76352, 216.485156
   76416, 216.503516
   76480, 216.805078
   76544, 216.468750
   76608, 216.687891
   76672, 216.508594
   76736, 216.699609
   76800, 216.628516
   76864, 216.749219
   76928, 216.419922
   76992, 216.665234
   77056, 216.617578
   77120, 216.808203
   77184, 216.678125
   77248, 216.679297
   77312, 217.487109
   77376, 216.842969
   77440, 216.437109
