Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   451584, 222.687500
   452608, 222.929688
   453632, 222.923047
   454656, 222.972266
   455680, 223.258984
   456704, 223.029687
   457728, 223.501953
   458752, 223.498437
   459776, 223.799219
   460800, 223.804688
   461824, 223.990625
   462848, 223.978125
   463872, 224.375391
   464896, 224.304688
   465920, 224.636719
   466944, 224.430859
   467968, 224.898438
   468992, 224.679297
   470016, 225.116406
   471040, 224.987891
   472064, 225.303125
   473088, 225.332031
   474112, 225.654297
   475136, 225.576953
   476160, 225.970703
   477184, 225.826172
   478208, 226.090625
   479232, 226.118359
   480256, 226.491016
   481280, 226.483594
   482304, 226.803906
   483328, 226.714453
   484352, 226.737500
   485376, 227.033203
   486400, 227.224219
   487424, 227.345703
   488448, 227.594922
   489472, 227.475781
   490496, 227.844531
   491520, 227.769922
   492544, 228.040625
   493568, 228.025391
   494592, 228.716797
   495616, 228.342969
   496640, 228.717187
   497664, 228.627344
   498688, 228.947656
   499712, 228.888672
   500736, 229.273438
   501760, 229.177344
   502784, 229.540625
   503808, 229.441016
   504832, 229.762891
   505856, 229.664844
   506880, 229.944531
   507904, 230.006641
   508928, 230.227734
   509952, 230.176953
   510976, 230.506250
   512000, 230.367969
   513024, 230.780469
   514048, 230.720703
   515072, 231.033984
   516096, 230.953125
   517120, 231.360547
   518144, 231.389062
   519168, 231.561719
   520192, 231.443750
   521216, 231.842578
   522240, 231.876172
   523264, 232.187109
   524288, 232.246484
