Assuming page size is 64 KB
8
8

Global5: Global memory latency for 2048 KB stride.
   Array size (KB), latency (clocks)
   870400, 232.705859
   872448, 232.401953
   874496, 232.927344
   876544, 232.825391
   878592, 233.389062
   880640, 233.643359
   882688, 233.717578
   884736, 233.946875
   886784, 234.415625
   888832, 234.155469
   890880, 234.638281
   892928, 234.453906
   894976, 235.204297
   897024, 234.655859
   899072, 235.475781
   901120, 235.156641
   903168, 235.746484
   905216, 235.962109
   907264, 236.053906
   909312, 236.094531
   911360, 236.666016
   913408, 237.118750
   915456, 237.024219
   917504, 236.962109
   919552, 237.200781
   921600, 237.219531
   923648, 237.707031
   925696, 237.623437
   927744, 238.123437
   929792, 238.286719
   931840, 238.644531
   933888, 238.680469
   935936, 239.322656
   937984, 239.043359
   940032, 239.070703
   942080, 239.341406
   944128, 239.857812
   946176, 239.872656
   948224, 240.093750
   950272, 240.266797
   952320, 240.625000
   954368, 240.542188
   956416, 240.972266
   958464, 241.093750
   960512, 241.845313
   962560, 241.549219
   964608, 241.841016
   966656, 241.989453
   968704, 242.288672
   970752, 242.069922
   972800, 242.732422
   974848, 242.953906
   976896, 243.729297
   978944, 243.064844
   980992, 243.856250
   983040, 243.154297
   985088, 243.597656
   987136, 243.811328
   989184, 244.386328
   991232, 244.151563
   993280, 244.724219
   995328, 244.376953
   997376, 244.961719
   999424, 244.992188
   1001472, 245.600391
   1003520, 245.333203
   1005568, 245.940625
   1007616, 246.092578
   1009664, 246.165234
   1011712, 246.914844
   1013760, 246.542578
   1015808, 246.774609
   1017856, 247.041016
   1019904, 247.310156
   1021952, 247.751953
   1024000, 247.349219
   1026048, 247.776953
   1028096, 247.778906
   1030144, 248.329688
   1032192, 248.644141
   1034240, 254.103906
   1036288, 257.782812
   1038336, 259.230469
   1040384, 259.421484
   1042432, 258.617188
   1044480, 258.117578
   1046528, 257.272266
   1048576, 257.673437
   1050624, 257.656250
   1052672, 257.264844
   1054720, 259.788281
   1056768, 259.536328
   1058816, 259.714063
   1060864, 259.562891
   1062912, 259.944141
   1064960, 259.535547
   1067008, 259.925781
   1069056, 259.911719
   1071104, 260.084766
   1073152, 260.048437
   1075200, 259.362891
   1077248, 259.853906
   1079296, 259.317578
   1081344, 259.855859
   1083392, 259.783594
   1085440, 259.885156
   1087488, 259.762109
   1089536, 259.568750
   1091584, 259.946484
   1093632, 259.401563
   1095680, 260.063672
   1097728, 260.021875
   1099776, 259.916797
   1101824, 259.838281
   1103872, 260.066797
   1105920, 259.864453
   1107968, 259.812109
   1110016, 259.906641
   1112064, 260.226953
   1114112, 259.862891
   1116160, 259.548437
   1118208, 259.895312
   1120256, 259.883203
   1122304, 259.829687
   1124352, 260.257812
   1126400, 259.708984
   1128448, 259.720312
   1130496, 259.741797
   1132544, 259.980469
   1134592, 259.339453
   1136640, 260.074219
   1138688, 259.683594
   1140736, 260.470312
   1142784, 259.903906
   1144832, 259.956250
   1146880, 259.958984
   1148928, 260.081250
   1150976, 260.259766
   1153024, 260.380078
   1155072, 259.908203
   1157120, 260.265234
   1159168, 260.278906
   1161216, 257.388281
   1163264, 259.771484
   1165312, 257.620703
   1167360, 257.291406
   1169408, 259.967188
   1171456, 259.654688
   1173504, 260.084375
   1175552, 259.728516
   1177600, 256.880078
   1179648, 258.950000
   1181696, 257.041016
   1183744, 256.863672
   1185792, 260.026172
   1187840, 259.395703
   1189888, 259.897656
   1191936, 259.736328
   1193984, 259.970703
   1196032, 259.595312
   1198080, 260.065625
   1200128, 259.187500
   1202176, 259.925391
   1204224, 259.764844
   1206272, 260.235547
   1208320, 259.237109
   1210368, 260.044141
   1212416, 259.608594
   1214464, 259.983203
   1216512, 259.694531
   1218560, 260.099219
   1220608, 259.978906
   1222656, 259.771094
   1224704, 259.887891
   1226752, 259.614453
   1228800, 259.222656
   1230848, 260.110547
   1232896, 259.125391
   1234944, 260.005469
   1236992, 259.849219
   1239040, 259.736328
   1241088, 259.842969
   1243136, 260.047656
   1245184, 259.628516
   1247232, 259.973437
   1249280, 259.827344
   1251328, 259.731641
   1253376, 259.595703
   1255424, 259.785156
   1257472, 259.962109
   1259520, 259.948828
   1261568, 259.935547
   1263616, 259.794531
   1265664, 259.760547
   1267712, 259.876172
   1269760, 259.824219
   1271808, 260.837891
   1273856, 260.291797
   1275904, 260.749219
   1277952, 259.783984
   1280000, 260.012109
   1282048, 259.714844
   1284096, 260.703516
   1286144, 260.337500
   1288192, 259.960547
   1290240, 260.346484
   1292288, 257.807422
   1294336, 257.174609
   1296384, 259.891406
   1298432, 256.833984
   1300480, 259.714844
   1302528, 259.929297
   1304576, 259.778906
   1306624, 260.288672
   1308672, 257.678125
   1310720, 257.257422
   1312768, 259.786719
   1314816, 257.301562
   1316864, 260.055859
   1318912, 259.439844
   1320960, 259.775391
   1323008, 259.782812
   1325056, 259.646484
   1327104, 259.883594
   1329152, 260.114844
   1331200, 259.535156
   1333248, 259.745703
   1335296, 259.750781
   1337344, 260.384766
   1339392, 259.865625
   1341440, 260.335938
   1343488, 259.970703
   1345536, 260.150000
   1347584, 260.630859
   1349632, 259.751953
   1351680, 259.812500
   1353728, 259.604688
   1355776, 259.599219
   1357824, 259.998438
   1359872, 260.335938
   1361920, 260.224219
   1363968, 259.755078
   1366016, 259.751953
   1368064, 259.869141
   1370112, 259.841406
   1372160, 259.386328
   1374208, 260.137891
   1376256, 259.853125
   1378304, 260.055859
   1380352, 259.768750
   1382400, 259.810156
   1384448, 259.749609
   1386496, 259.630469
   1388544, 259.894922
   1390592, 259.945312
   1392640, 259.690625
   1394688, 259.984375
   1396736, 259.744922
   1398784, 259.827734
   1400832, 260.121094
   1402880, 259.942187
   1404928, 259.887891
   1406976, 259.826953
   1409024, 259.383984
   1411072, 260.401172
   1413120, 260.234375
   1415168, 260.724219
   1417216, 260.163672
   1419264, 260.378516
   1421312, 259.721094
   1423360, 257.406250
   1425408, 257.058203
   1427456, 257.334766
   1429504, 259.490625
   1431552, 259.926953
   1433600, 259.797656
   1435648, 259.811328
   1437696, 260.014063
   1439744, 257.496094
   1441792, 257.230859
   1443840, 257.781641
   1445888, 259.139844
   1447936, 260.503906
   1449984, 259.858984
   1452032, 260.187500
   1454080, 260.202344
   1456128, 259.899609
   1458176, 259.560156
   1460224, 259.850391
   1462272, 259.146484
   1464320, 259.766797
   1466368, 260.176562
   1468416, 260.115625
   1470464, 259.944531
   1472512, 259.677344
   1474560, 259.632031
   1476608, 259.958594
   1478656, 259.742188
   1480704, 259.904297
   1482752, 259.719922
   1484800, 260.090234
   1486848, 259.838281
   1488896, 260.214844
   1490944, 259.368359
   1492992, 260.231641
   1495040, 260.123828
   1497088, 260.402734
   1499136, 259.964453
   1501184, 259.787891
   1503232, 259.908203
   1505280, 260.069141
   1507328, 259.683594
   1509376, 259.545703
   1511424, 259.716797
   1513472, 259.708203
   1515520, 259.659766
   1517568, 259.989062
   1519616, 259.629297
   1521664, 260.140625
   1523712, 259.856641
   1525760, 259.743750
   1527808, 260.118750
   1529856, 260.389453
   1531904, 259.846484
   1533952, 259.953906
   1536000, 259.801562
   1538048, 259.931250
   1540096, 260.200000
   1542144, 259.861719
   1544192, 259.775000
   1546240, 259.914062
   1548288, 257.424609
   1550336, 257.655859
   1552384, 257.286719
   1554432, 259.691797
   1556480, 260.425391
   1558528, 260.330859
   1560576, 260.491406
   1562624, 259.616406
   1564672, 257.598828
   1566720, 257.457031
   1568768, 257.367969
   1570816, 259.945703
   1572864, 259.498047
   1574912, 260.458594
   1576960, 259.816016
   1579008, 259.696094
   1581056, 259.285547
   1583104, 259.855859
   1585152, 259.997266
   1587200, 259.508203
   1589248, 259.779688
   1591296, 259.911719
   1593344, 259.590234
   1595392, 259.777344
   1597440, 259.909375
   1599488, 259.869141
   1601536, 259.690234
   1603584, 259.662500
   1605632, 259.701563
   1607680, 259.806250
   1609728, 259.527734
   1611776, 259.946094
   1613824, 259.899609
   1615872, 259.975000
   1617920, 259.655859
   1619968, 259.925000
   1622016, 259.760938
   1624064, 259.845312
   1626112, 259.935156
   1628160, 259.921484
   1630208, 259.619922
   1632256, 260.000000
   1634304, 259.813281
   1636352, 259.781250
   1638400, 260.064062
   1640448, 259.833594
   1642496, 259.682422
   1644544, 259.962109
   1646592, 260.005469
   1648640, 259.967578
   1650688, 259.592969
   1652736, 260.053125
   1654784, 259.885547
   1656832, 259.918359
   1658880, 259.719922
   1660928, 259.888672
   1662976, 259.567187
   1665024, 260.132812
   1667072, 259.904297
   1669120, 260.004687
   1671168, 259.853906
   1673216, 260.184375
   1675264, 259.933594
   1677312, 257.558594
   1679360, 260.437109
   1681408, 257.585156
   1683456, 256.891406
   1685504, 260.590625
   1687552, 259.953125
   1689600, 260.673828
   1691648, 260.308594
   1693696, 257.464453
   1695744, 259.641406
   1697792, 257.328516
   1699840, 257.209766
   1701888, 259.845312
   1703936, 259.706641
   1705984, 260.050781
   1708032, 259.725000
   1710080, 259.835938
   1712128, 259.759375
   1714176, 259.956250
   1716224, 260.375781
   1718272, 259.789062
   1720320, 259.879297
   1722368, 260.354297
   1724416, 259.997266
   1726464, 260.075391
   1728512, 259.691406
   1730560, 259.735156
   1732608, 259.735547
   1734656, 260.189453
   1736704, 259.881250
   1738752, 259.680859
   1740800, 259.602344
   1742848, 259.790234
   1744896, 259.762109
   1746944, 260.042578
   1748992, 259.824609
   1751040, 259.733203
   1753088, 260.059375
   1755136, 259.737500
   1757184, 259.682422
   1759232, 259.804297
   1761280, 259.989062
   1763328, 259.954297
   1765376, 259.966797
   1767424, 259.944141
   1769472, 259.667969
   1771520, 259.866797
   1773568, 259.722656
   1775616, 259.669922
   1777664, 259.955469
   1779712, 260.349609
   1781760, 259.621875
   1783808, 260.005078
   1785856, 259.854688
   1787904, 260.105078
   1789952, 259.739844
   1792000, 259.817187
   1794048, 259.531641
   1796096, 259.913281
   1798144, 259.953906
   1800192, 260.170703
   1802240, 259.702344
   1804288, 260.254297
   1806336, 259.811719
   1808384, 257.395703
   1810432, 256.825000
   1812480, 259.849219
   1814528, 257.141016
   1816576, 260.451953
   1818624, 260.522266
   1820672, 260.121094
   1822720, 260.083594
   1824768, 257.295313
   1826816, 257.221875
   1828864, 259.474219
   1830912, 257.682031
   1832960, 259.742578
   1835008, 259.810156
   1837056, 260.171484
   1839104, 259.568750
   1841152, 259.782031
   1843200, 259.622266
   1845248, 259.738672
   1847296, 259.379297
   1849344, 259.503906
   1851392, 259.789062
   1853440, 259.918359
   1855488, 259.829687
   1857536, 259.663281
   1859584, 259.900391
   1861632, 259.819531
   1863680, 259.917969
   1865728, 259.408203
   1867776, 259.680078
   1869824, 259.732031
   1871872, 259.564844
   1873920, 259.856641
   1875968, 259.324609
   1878016, 259.594531
   1880064, 259.561719
   1882112, 260.143750
   1884160, 259.766016
   1886208, 260.039453
   1888256, OOM.
   1890304, OOM.
   1892352, OOM.
   1894400, OOM.
   1896448, OOM.
   1898496, OOM.
   1900544, OOM.
   1902592, OOM.
   1904640, OOM.
   1906688, OOM.
   1908736, OOM.
   1910784, OOM.
   1912832, OOM.
   1914880, OOM.
   1916928, OOM.
   1918976, OOM.
   1921024, OOM.
   1923072, OOM.
   1925120, OOM.
   1927168, OOM.
   1929216, OOM.
   1931264, OOM.
   1933312, OOM.
   1935360, OOM.
   1937408, OOM.
   1939456, OOM.
   1941504, OOM.
   1943552, OOM.
   1945600, OOM.
   1947648, OOM.
   1949696, OOM.
   1951744, OOM.
   1953792, OOM.
   1955840, OOM.
   1957888, OOM.
   1959936, OOM.
   1961984, OOM.
   1964032, OOM.
   1966080, OOM.
   1968128, OOM.
   1970176, OOM.
   1972224, OOM.
   1974272, OOM.
   1976320, OOM.
   1978368, OOM.
   1980416, OOM.
   1982464, OOM.
   1984512, OOM.
   1986560, OOM.
   1988608, OOM.
   1990656, OOM.
   1992704, OOM.
   1994752, OOM.
   1996800, OOM.
   1998848, OOM.
   2000896, OOM.
   2002944, OOM.
   2004992, OOM.
   2007040, OOM.
   2009088, OOM.
   2011136, OOM.
   2013184, OOM.
   2015232, OOM.
   2017280, OOM.
   2019328, OOM.
   2021376, OOM.
   2023424, OOM.
   2025472, OOM.
   2027520, OOM.
   2029568, OOM.
   2031616, OOM.
   2033664, OOM.
   2035712, OOM.
   2037760, OOM.
   2039808, OOM.
   2041856, OOM.
   2043904, OOM.
   2045952, OOM.
   2048000, OOM.
   2050048, OOM.
   2052096, OOM.
   2054144, OOM.
   2056192, OOM.
   2058240, OOM.
   2060288, OOM.
   2062336, OOM.
   2064384, OOM.
   2066432, OOM.
   2068480, OOM.
   2070528, OOM.
   2072576, OOM.
   2074624, OOM.
   2076672, OOM.
   2078720, OOM.
   2080768, OOM.
   2082816, OOM.
   2084864, OOM.
   2086912, OOM.
   2088960, OOM.
   2091008, OOM.
   2093056, OOM.
   2095104, OOM.
   2097152, OOM.
