Assuming page size is 4 KB

Global5: Global memory latency for 256 KB stride.
   Array size (KB), latency (clocks)
   117504, 214.117188
   117760, 213.815625
   118016, 214.214063
   118272, 214.142188
   118528, 214.329297
   118784, 214.160547
   119040, 214.455469
   119296, 214.455859
   119552, 214.749609
   119808, 214.448047
   120064, 214.911328
   120320, 214.898438
   120576, 214.944922
   120832, 215.665625
   121088, 214.955469
   121344, 214.813672
   121600, 215.452734
   121856, 215.140234
   122112, 215.646094
   122368, 215.346875
   122624, 215.719141
   122880, 215.560156
   123136, 215.750000
   123392, 215.761719
   123648, 216.030859
   123904, 215.865625
   124160, 216.296484
   124416, 216.146484
   124672, 216.198438
   124928, 216.878516
   125184, 216.259375
   125440, 216.584766
   125696, 216.650391
   125952, 216.504687
   126208, 216.787891
   126464, 216.696875
   126720, 216.963281
   126976, 216.943359
   127232, 217.873828
   127488, 217.140625
   127744, 217.412891
   128000, 217.232031
   128256, 217.673438
   128512, 217.276953
   128768, 217.725391
   129024, 217.456641
   129280, 217.848437
   129536, 217.764453
   129792, 217.993750
   130048, 217.930859
   130304, 218.048828
   130560, 219.007031
   130816, 218.294141
   131072, 218.413281
   131328, 219.288281
   131584, 218.392188
   131840, 218.853906
   132096, 219.530469
   132352, 218.850000
   132608, 218.563672
   132864, 218.930469
   133120, 218.873828
   133376, 218.930078
   133632, 218.672266
   133888, 218.980078
   134144, 218.714063
   134400, 219.026172
   134656, 218.773047
   134912, 219.161328
   135168, 218.845703
   135424, 218.775781
   135680, 219.752734
   135936, 218.894531
   136192, 218.669531
   136448, 218.944922
   136704, 218.762891
   136960, 218.992578
   137216, 218.882031
   137472, 219.034375
   137728, 218.665234
   137984, 218.834375
   138240, 218.636719
   138496, 218.785547
   138752, 218.648828
   139008, 218.967187
   139264, 218.930469
   139520, 219.226562
   139776, 218.637500
   140032, 219.056641
   140288, 218.764844
   140544, 218.855469
   140800, 218.770703
   141056, 219.107422
   141312, 218.815625
   141568, 218.825781
   141824, 218.759375
   142080, 219.044922
   142336, 218.646875
   142592, 218.851172
   142848, 218.597266
   143104, 218.744922
   143360, 218.615234
   143616, 218.867578
   143872, 218.845703
   144128, 218.858594
   144384, 218.696484
   144640, 219.098437
   144896, 218.614062
   145152, 218.997656
   145408, 218.632422
   145664, 218.902344
   145920, 218.743750
   146176, 219.053516
   146432, 218.706250
   146688, 218.838672
   146944, 218.812891
   147200, 219.020703
   147456, 218.717969
   147712, 219.059375
   147968, 218.793359
   148224, 218.730469
   148480, 218.762500
   148736, 218.943359
   148992, 218.744922
   149248, 219.117188
   149504, 218.799219
   149760, 219.015234
   150016, 218.725781
   150272, 218.909375
   150528, 218.828906
   150784, 218.941797
   151040, 218.775000
   151296, 219.025781
   151552, 218.794531
   151808, 219.009375
   152064, 218.567187
   152320, 219.918359
   152576, 218.677734
   152832, 218.868359
   153088, 218.787109
   153344, 219.060156
   153600, 218.662109
   153856, 219.008984
   154112, 218.668750
   154368, 219.041406
   154624, 218.655469
   154880, 219.976562
   155136, 218.765234
   155392, 218.718359
   155648, 218.790625
   155904, 218.876953
   156160, 218.655078
   156416, 218.801172
   156672, 218.720703
   156928, 218.879297
   157184, 218.790625
   157440, 219.060156
   157696, 218.753125
   157952, 219.680859
   158208, 218.909766
   158464, 218.837500
   158720, 218.870313
   158976, 218.967187
   159232, 218.661328
   159488, 219.003125
   159744, 218.605469
   160000, 219.057422
   160256, 218.849219
   160512, 218.921484
   160768, 218.839453
   161024, 218.855859
   161280, 218.639062
   161536, 218.926562
   161792, 218.814453
   162048, 219.017969
   162304, 219.473047
   162560, 218.974219
   162816, 218.758594
   163072, 218.959375
   163328, 218.667969
   163584, 218.994922
   163840, 218.720703
   164096, 218.963281
   164352, 218.794531
   164608, 218.999219
   164864, 218.793359
   165120, 219.093359
   165376, 218.784375
   165632, 219.910156
   165888, 218.637109
   166144, 218.886328
   166400, 218.839844
   166656, 218.872266
   166912, 218.653516
   167168, 218.878516
   167424, 218.814453
   167680, 218.978125
   167936, 218.668750
   168192, 219.048438
   168448, 218.752344
   168704, 218.924609
   168960, 218.644141
   169216, 218.930859
   169472, 218.775000
   169728, 218.933984
   169984, 218.883984
   170240, 219.059375
   170496, 218.803516
   170752, 218.849609
   171008, 218.603125
   171264, 219.013281
   171520, 218.864844
   171776, 218.927344
   172032, 218.861328
   172288, 218.921875
   172544, 218.794922
   172800, 219.105859
   173056, 218.662109
   173312, 218.931250
   173568, 218.717578
   173824, 218.831641
   174080, 218.797656
   174336, 218.840234
   174592, 218.862109
   174848, 218.845313
   175104, 218.756641
   175360, 219.171094
   175616, 218.762891
   175872, 219.024219
   176128, 218.709375
   176384, 218.770703
   176640, 218.727734
   176896, 219.344922
   177152, 218.932422
   177408, 218.887891
   177664, 218.719922
   177920, 219.070703
   178176, 218.680859
   178432, 218.976562
   178688, 218.577344
   178944, 218.905859
   179200, 218.900391
   179456, 219.101562
   179712, 218.844141
   179968, 218.907813
   180224, 218.725781
   180480, 219.093750
   180736, 218.769922
   180992, 219.302734
   181248, 218.782813
   181504, 218.970703
   181760, 218.686328
   182016, 218.863281
   182272, 218.849219
   182528, 219.090234
   182784, 218.756641
   183040, 219.135938
   183296, 218.646094
   183552, 218.972656
   183808, 219.616797
   184064, 218.717187
   184320, 218.835547
   184576, 219.008203
   184832, 218.804297
   185088, 219.128125
   185344, 218.740234
   185600, 218.907031
   185856, 218.693750
   186112, 219.117969
   186368, 218.821875
   186624, 218.940234
   186880, 219.705078
   187136, 219.156250
   187392, 218.831250
   187648, 218.858984
   187904, 218.807813
   188160, 218.990625
   188416, 218.721484
   188672, 218.875781
   188928, 218.669922
   189184, 219.033984
   189440, 218.813281
   189696, 218.965625
   189952, 218.656250
   190208, 218.857031
   190464, 218.851172
   190720, 218.898047
   190976, 219.512109
   191232, 218.903906
   191488, 218.842187
   191744, 218.891797
   192000, 218.773438
   192256, 218.890625
   192512, 218.728125
   192768, 218.990625
   193024, 218.770312
   193280, 219.046094
   193536, 218.798438
   193792, 218.917188
   194048, 218.642578
   194304, 218.823828
   194560, 219.683984
   194816, 218.976562
   195072, 218.763281
   195328, 218.891016
   195584, 218.807031
   195840, 219.066016
   196096, 218.778906
   196352, 218.918750
   196608, 218.755078
   196864, 218.850000
   197120, 218.680859
   197376, 218.878906
   197632, 218.810937
   197888, 218.789062
   198144, 218.691016
   198400, 219.069531
   198656, 218.739453
   198912, 218.978906
   199168, 218.796094
   199424, 218.911719
   199680, 218.833984
   199936, 219.010938
   200192, 218.854297
   200448, 218.975781
   200704, 218.698438
   200960, 219.087891
   201216, 218.801953
   201472, 219.114453
   201728, 218.822656
   201984, 219.057422
   202240, 218.780078
   202496, 218.817969
   202752, 218.916797
   203008, 218.887109
   203264, 218.800000
   203520, 219.200391
   203776, 218.794922
   204032, 218.710547
   204288, 218.642578
   204544, 219.031641
   204800, 218.772266
   205056, 218.895312
   205312, 218.578125
   205568, 219.030078
   205824, 218.602734
   206080, 219.881250
   206336, 218.782422
   206592, 219.006250
   206848, 218.808984
   207104, 218.916406
   207360, 218.798438
   207616, 218.877344
   207872, 218.689844
   208128, 219.078125
   208384, 218.722656
   208640, 218.971875
   208896, 218.837500
   209152, 218.839453
   209408, 218.753125
   209664, 218.846875
   209920, 218.657031
   210176, 218.854297
   210432, 218.605859
   210688, 218.893359
   210944, 218.861719
   211200, 219.248047
   211456, 218.727734
   211712, 219.216797
   211968, 218.693359
   212224, 219.105078
   212480, 218.676953
   212736, 219.058984
   212992, 218.676953
   213248, 218.833984
   213504, 218.702344
   213760, 218.990234
   214016, 218.794922
   214272, 219.015234
   214528, 218.661328
   214784, 219.023828
   215040, 218.851172
   215296, 219.070312
   215552, 218.802344
   215808, 218.986328
   216064, 218.673047
   216320, 218.889062
   216576, 218.758203
   216832, 218.905469
   217088, 218.617969
   217344, 218.978516
   217600, 218.967578
   217856, 218.896094
   218112, 218.742188
   218368, 218.844141
   218624, 218.667578
   218880, 218.798438
   219136, 218.792578
   219392, 219.082031
   219648, 218.729688
   219904, 219.038672
   220160, 218.783984
   220416, 218.858594
   220672, 218.859375
   220928, 219.020312
   221184, 218.660547
   221440, 219.111328
   221696, 218.730859
   221952, 219.048828
   222208, 218.737500
   222464, 219.013672
   222720, 218.660937
   222976, 219.025000
   223232, 218.790625
   223488, 218.944141
   223744, 219.766797
   224000, 218.881250
   224256, 218.553125
   224512, 218.925391
   224768, 218.807422
   225024, 218.916406
   225280, 218.762109
   225536, 219.034375
   225792, 218.857812
   226048, 219.081641
   226304, 218.796094
   226560, 219.108594
   226816, 218.777344
   227072, 219.061328
   227328, 219.677344
   227584, 219.032031
   227840, 218.840234
   228096, 218.988672
   228352, 218.912891
   228608, 219.042969
   228864, 218.844141
   229120, 220.051562
   229376, 218.808984
   229632, 219.085156
   229888, 218.866016
   230144, 218.948438
   230400, 218.881641
   230656, 218.932813
   230912, 218.966797
   231168, 219.001953
   231424, 218.828125
   231680, 218.983203
   231936, 218.727344
   232192, 218.901172
   232448, 218.753906
   232704, 218.962891
   232960, 218.742578
   233216, 218.911328
   233472, 218.676562
   233728, 219.153125
   233984, 219.742188
   234240, 218.791797
   234496, 218.619922
   234752, 218.844922
   235008, 218.820703
   235264, 219.091406
   235520, 218.733203
   235776, 219.932422
   236032, 218.771875
   236288, 218.895703
   236544, 218.882422
   236800, 218.762109
   237056, 218.911719
   237312, 219.067578
   237568, 218.672266
   237824, 218.970313
   238080, 218.726172
   238336, 219.083203
   238592, 218.653125
   238848, 219.197656
   239104, 218.894141
   239360, 218.915625
   239616, 218.847656
   239872, 219.017969
   240128, 218.803906
   240384, 218.985156
   240640, 218.623828
   240896, 219.089844
   241152, 219.628516
   241408, 219.158203
   241664, 218.810547
   241920, 218.907031
   242176, 218.829297
   242432, 218.863281
   242688, 219.678906
   242944, 218.858984
   243200, 218.775781
   243456, 218.886719
   243712, 218.680469
   243968, 218.946484
   244224, 218.694141
   244480, 219.871484
   244736, 218.666797
   244992, 218.897656
   245248, 218.874609
   245504, 218.954297
   245760, 218.825781
   246016, 219.024219
   246272, 218.709766
   246528, 219.027734
   246784, 218.668359
   247040, 219.112500
   247296, 219.538281
   247552, 219.752344
   247808, 218.924219
   248064, 218.878516
   248320, 218.646875
   248576, 218.963672
   248832, 218.640234
   249088, 218.978125
   249344, 218.694922
   249600, 219.048828
   249856, 218.671094
   250112, 218.871484
   250368, 218.772656
   250624, 218.897656
   250880, 218.686719
   251136, 218.785156
   251392, 218.633984
   251648, 218.882422
   251904, 218.648438
   252160, 219.121875
   252416, 219.011328
   252672, 218.874609
   252928, 218.789453
   253184, 219.026953
   253440, 218.748828
   253696, 218.791406
   253952, 219.553125
   254208, 220.102344
   254464, 218.834375
   254720, 218.894531
   254976, 218.646875
   255232, 218.882422
   255488, 218.746094
   255744, 218.880469
   256000, 218.836328
   256256, 218.944531
   256512, 218.798438
   256768, 219.043359
   257024, 219.440625
   257280, 218.942578
   257536, 218.761719
   257792, 219.058984
   258048, 218.774219
   258304, 218.937891
   258560, 218.762891
   258816, 218.917188
   259072, 218.732031
   259328, 219.092187
   259584, 218.862891
   259840, 219.027734
   260096, 218.661719
   260352, 218.924219
   260608, 218.848437
   260864, 219.029297
   261120, 218.797266
   261376, 218.883594
   261632, 218.782422
   261888, 218.923438
   262144, 218.625391
