Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   643584, 232.376172
   644096, 232.119531
   644608, 232.126953
   645120, 232.121094
   645632, 232.200391
   646144, 231.895312
   646656, 232.780859
   647168, 232.162109
   647680, 232.075000
   648192, 231.967187
   648704, 232.253516
   649216, 232.130469
   649728, 232.109766
   650240, 232.131250
   650752, 232.160547
   651264, 232.160937
   651776, 232.250781
   652288, 232.143750
   652800, 232.232031
   653312, 232.173438
   653824, 232.185156
   654336, 232.144531
   654848, 232.222266
   655360, 232.133594
   655872, 232.189063
   656384, 232.133594
   656896, 232.764453
   657408, 232.125000
   657920, 232.193359
   658432, 232.076953
   658944, 232.181250
   659456, 232.142188
   659968, 232.192187
   660480, 232.131250
   660992, 232.730078
   661504, 232.044531
   662016, 232.186328
   662528, 232.056250
   663040, 232.126563
   663552, 231.885547
   664064, 232.780859
   664576, 232.083203
   665088, 232.241406
   665600, 232.180859
   666112, 232.217969
   666624, 232.085156
   667136, 232.239453
   667648, 232.058594
   668160, 232.148047
   668672, 231.943359
   669184, 232.203125
   669696, 231.961328
   670208, 232.169141
   670720, 232.009766
   671232, 232.208984
   671744, 232.170312
   672256, 232.694531
   672768, 231.966406
   673280, 232.113672
   673792, 232.157031
   674304, 232.211719
   674816, 232.104688
   675328, 232.098437
   675840, 232.156641
   676352, 232.244531
   676864, 231.930469
   677376, 232.253125
   677888, 231.933984
   678400, 232.050781
   678912, 232.107422
   679424, 232.210938
   679936, 232.019922
   680448, 232.104297
   680960, 232.089063
   681472, 232.250000
   681984, 232.143359
   682496, 232.197656
   683008, 232.531641
   683520, 232.229688
   684032, 231.914844
   684544, 232.238281
   685056, 232.132422
   685568, 232.244922
   686080, 232.146094
   686592, 232.580469
   687104, 232.133984
   687616, 232.250391
   688128, 232.094141
   688640, 232.180078
   689152, 232.144922
   689664, 232.240625
   690176, 231.991406
   690688, 232.237500
   691200, 232.133594
   691712, 232.187891
   692224, 232.159375
   692736, 232.146094
   693248, 232.099219
   693760, 232.269531
   694272, 232.065234
   694784, 232.066016
   695296, 232.508984
   695808, 232.219922
   696320, 232.166016
   696832, 232.168359
   697344, 232.092187
   697856, 232.198438
   698368, 232.032813
   698880, 232.818359
   699392, 232.139844
   699904, 232.172656
   700416, 232.166016
   700928, 232.281250
   701440, 232.011328
   701952, 232.233203
   702464, 232.539062
   702976, 232.078516
   703488, 231.944922
   704000, 232.146875
   704512, 232.091016
   705024, 232.265625
   705536, 231.836719
   706048, 232.218750
   706560, 232.119531
   707072, 232.035547
   707584, 232.142578
   708096, 232.218359
   708608, 232.077344
   709120, 232.245313
   709632, 232.061719
   710144, 232.066797
   710656, 232.114844
   711168, 232.226172
   711680, 232.146484
   712192, 232.228906
   712704, 232.132422
