Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   342016, 223.890625
   342528, 224.750391
   343040, 223.788672
   343552, 224.171094
   344064, 223.871875
   344576, 223.278125
   345088, 223.827344
   345600, 223.363281
   346112, 223.667969
   346624, 224.173438
   347136, 223.825781
   347648, 223.375391
   348160, 223.905859
   348672, 223.925781
   349184, 223.858203
   349696, 224.100781
   350208, 223.451172
   350720, 223.701953
   351232, 223.751563
   351744, 224.142578
   352256, 223.750391
   352768, 223.957031
   353280, 223.732422
   353792, 224.178906
   354304, 224.000781
   354816, 223.985156
   355328, 223.618359
   355840, 223.388672
   356352, 223.977344
   356864, 224.280469
   357376, 223.755859
   357888, 224.004687
   358400, 223.610156
   358912, 223.717187
   359424, 223.977344
   359936, 223.980469
   360448, 223.857422
   360960, 224.149609
   361472, 222.993750
   361984, 223.351562
   362496, 223.933203
   363008, 223.975391
   363520, 223.926172
   364032, 223.592187
   364544, 223.860547
   365056, 223.733594
   365568, 223.354688
   366080, 223.613281
   366592, 223.690234
   367104, 223.966797
   367616, 223.594531
   368128, 223.913281
   368640, 223.161719
   369152, 224.063281
   369664, 223.944141
   370176, 224.084375
   370688, 223.820312
   371200, 223.989844
   371712, 224.180469
   372224, 223.996094
   372736, 223.989453
   373248, 224.098437
   373760, 223.810547
   374272, 224.112891
   374784, 223.980078
   375296, 223.775000
   375808, 223.797656
   376320, 223.555078
   376832, 223.838281
   377344, 224.554297
   377856, 223.295312
   378368, 223.943359
   378880, 223.877344
   379392, 224.484766
   379904, 223.920703
   380416, 223.794531
   380928, 223.840234
   381440, 223.866797
   381952, 223.770703
   382464, 224.192578
   382976, 224.221484
   383488, 223.561328
   384000, 223.807031
   384512, 224.565234
   385024, 223.792188
   385536, 224.133203
   386048, 223.447656
   386560, 224.093750
   387072, 224.179297
   387584, 224.117969
   388096, 223.855859
   388608, 223.907031
   389120, 223.770312
   389632, 223.291797
   390144, 223.910937
   390656, 224.570703
   391168, 223.830859
   391680, 224.700391
   392192, 223.707031
   392704, 224.548828
   393216, 223.510938
   393728, 224.731641
   394240, 223.011719
   394752, 223.802344
   395264, 223.958203
   395776, 224.148438
   396288, 223.836719
   396800, 223.950000
   397312, 223.883984
   397824, 223.332422
   398336, 223.689063
   398848, 224.069141
   399360, 223.197266
   399872, 224.534375
   400384, 224.035156
   400896, 223.738281
   401408, 224.021094
   401920, 224.021875
   402432, 223.027734
   402944, 223.640234
   403456, 223.951562
   403968, 223.763672
   404480, 223.714063
   404992, 224.252344
   405504, 223.930469
   406016, 224.027734
   406528, 223.850781
   407040, 223.733203
   407552, 223.753906
   408064, 224.142188
   408576, 223.920312
   409088, 223.875781
   409600, 223.215234
   410112, 223.949609
   410624, 223.921484
   411136, 224.109766
   411648, 223.613281
   412160, 223.996484
   412672, 223.637500
   413184, 223.749219
   413696, 223.958203
   414208, 224.010156
   414720, 223.870703
   415232, 224.057813
   415744, 223.891797
   416256, 223.204297
   416768, 223.662891
   417280, 224.046094
   417792, 223.226562
   418304, 223.934375
   418816, 223.689453
   419328, 224.193359
   419840, 223.390625
   420352, 223.266406
   420864, 223.889453
   421376, 224.153125
   421888, 223.890234
   422400, 223.985938
   422912, 223.772656
   423424, 224.060156
   423936, 224.533594
   424448, 223.980859
   424960, 223.526172
   425472, 223.604688
   425984, 223.637891
   426496, 224.097656
   427008, 223.841406
   427520, 223.923438
   428032, 223.148438
   428544, 224.104688
   429056, 223.753125
   429568, 224.106641
   430080, 223.847656
   430592, 223.841016
   431104, 223.841406
   431616, 224.146484
   432128, 223.800781
   432640, 223.311328
   433152, 223.505469
   433664, 224.075781
   434176, 223.905078
   434688, 223.997656
   435200, 223.870313
   435712, 224.043750
   436224, 223.537891
   436736, 224.159766
   437248, 223.205078
   437760, 223.866797
   438272, 223.810937
   438784, 223.515625
   439296, 224.025781
   439808, 224.935547
   440320, 224.092578
   440832, 224.041406
   441344, 223.844141
   441856, 224.198438
   442368, 223.521875
   442880, 224.057813
   443392, 223.145703
   443904, 224.112109
   444416, 223.507031
   444928, 223.250391
   445440, 223.317187
   445952, 223.214453
   446464, 223.556250
   446976, 223.076562
   447488, 223.660547
   448000, 224.110156
   448512, 223.561719
   449024, 224.115625
   449536, 223.486719
   450048, 224.158984
   450560, 223.455078
   451072, 223.833203
   451584, 223.904297
   452096, 224.166797
   452608, 223.260156
   453120, 223.965234
   453632, 223.460547
   454144, 223.953516
   454656, 224.486719
   455168, 224.039844
   455680, 223.696484
   456192, 223.822656
   456704, 223.957031
   457216, 223.740234
   457728, 223.713281
   458240, 224.755859
   458752, 223.793359
   459264, 223.657422
   459776, 223.895312
   460288, 223.575000
   460800, 223.693750
   461312, 223.186328
   461824, 223.939063
   462336, 224.186328
   462848, 223.875000
   463360, 223.954297
   463872, 223.620703
   464384, 223.933984
   464896, 223.512500
   465408, 223.975391
   465920, 223.716016
   466432, 224.040234
   466944, 223.851953
   467456, 223.460547
   467968, 223.828125
   468480, 223.935547
   468992, 223.449219
   469504, 224.216797
   470016, 223.923828
   470528, 223.949219
   471040, 223.800000
   471552, 223.407422
   472064, 223.829688
   472576, 223.826953
   473088, 223.812891
   473600, 223.283984
   474112, 223.859375
   474624, 223.565234
   475136, 223.971484
   475648, 224.054297
   476160, 223.887500
   476672, 223.942187
   477184, 224.364844
   477696, 223.316797
   478208, 223.724609
   478720, 223.999609
   479232, 223.473437
   479744, 224.225000
   480256, 223.936719
   480768, 224.561719
   481280, 223.607422
   481792, 223.661328
   482304, 223.878906
   482816, 224.142188
   483328, 223.140234
   483840, 223.833203
   484352, 223.163672
   484864, 224.194141
   485376, 223.792969
   485888, 224.044141
   486400, 223.691406
   486912, 223.988672
   487424, 223.386328
   487936, 223.485547
   488448, 223.815234
   488960, 223.839844
   489472, 223.757422
   489984, 224.185547
   490496, 223.522656
   491008, 224.152734
   491520, 223.167578
   492032, 223.243359
   492544, 223.886328
   493056, 223.637891
   493568, 223.776563
   494080, 223.995703
   494592, 223.732812
   495104, 224.663672
   495616, 223.097656
   496128, 224.103516
   496640, 223.848828
   497152, 224.115625
   497664, 223.705469
   498176, 224.086719
   498688, 223.683594
   499200, 224.087891
   499712, 223.588281
   500224, 223.950000
   500736, 223.260156
   501248, 224.314453
   501760, 223.782422
   502272, 224.090625
   502784, 223.799219
   503296, 224.117188
   503808, 223.615234
   504320, 224.077344
   504832, 223.792969
   505344, 224.658594
   505856, 223.938281
   506368, 223.894141
   506880, 224.231641
   507392, 224.065234
   507904, 223.354688
   508416, 223.631641
   508928, 223.868750
   509440, 224.131641
   509952, 223.803516
   510464, 223.931641
   510976, 224.010547
   511488, 224.016406
   512000, 223.726953
   512512, 224.268359
   513024, 223.759375
   513536, 223.230859
   514048, 223.670703
   514560, 223.306250
   515072, 224.660937
   515584, 224.015625
   516096, 223.925000
   516608, 223.213672
   517120, 223.821484
   517632, 223.930078
   518144, 223.617969
   518656, 224.725781
   519168, 223.750781
   519680, 223.961719
   520192, 223.927734
   520704, 223.921094
   521216, 223.960938
   521728, 223.098047
   522240, 223.541016
   522752, 223.660156
   523264, 223.479297
   523776, 224.047266
   524288, 223.621875
