Assuming page size is 64 KB
8
8

Global5: Global memory latency for 128 KB stride.
   Array size (KB), latency (clocks)
   77568, 216.509766
   77696, 217.135938
   77824, 216.447656
   77952, 216.646094
   78080, 216.611328
   78208, 216.961328
   78336, 216.602344
   78464, 216.796875
   78592, 216.619531
   78720, 216.923047
   78848, 216.414453
   78976, 217.649609
   79104, 216.454688
   79232, 216.916797
   79360, 216.581641
   79488, 216.712891
   79616, 216.409375
   79744, 216.721875
   79872, 216.573438
   80000, 217.006250
   80128, 216.630859
   80256, 216.842969
   80384, 216.432813
   80512, 216.886719
   80640, 216.601562
   80768, 216.908594
   80896, 216.486719
   81024, 216.727344
   81152, 216.605859
   81280, 216.634766
   81408, 216.833203
   81536, 216.948047
   81664, 216.521094
   81792, 216.909766
   81920, 216.503906
   82048, 216.651172
   82176, 216.605078
   82304, 216.543750
   82432, 216.407813
   82560, 216.666406
   82688, 216.494531
   82816, 216.787109
   82944, 216.704297
   83072, 216.921484
   83200, 216.707422
   83328, 216.771875
   83456, 216.643750
   83584, 216.800781
   83712, 216.586719
   83840, 216.631250
   83968, 216.591406
   84096, 216.731641
   84224, 216.617969
   84352, 216.728125
   84480, 216.647656
   84608, 216.700391
   84736, 216.439844
   84864, 216.721484
   84992, 216.564844
   85120, 217.076172
   85248, 216.351172
   85376, 216.658594
   85504, 216.666797
   85632, 216.757812
   85760, 216.583984
   85888, 216.698047
   86016, 216.476172
   86144, 216.982812
   86272, 216.662891
   86400, 216.671484
   86528, 216.632422
   86656, 216.802344
   86784, 216.662891
   86912, 216.767578
   87040, 216.705078
   87168, 217.092969
   87296, 217.484375
   87424, 216.832812
   87552, 216.727734
   87680, 216.808203
   87808, 216.840625
   87936, 216.628906
   88064, 216.662891
   88192, 216.901172
   88320, 216.500391
   88448, 216.925000
   88576, 216.592969
   88704, 216.825000
   88832, 216.333984
   88960, 216.721484
   89088, 216.702734
   89216, 216.691406
   89344, 216.382031
   89472, 216.782031
   89600, 216.594922
   89728, 216.855859
   89856, 216.826953
   89984, 216.947656
   90112, 216.487500
   90240, 217.064844
   90368, 216.560937
   90496, 216.844922
   90624, 216.648047
   90752, 216.598047
   90880, 216.439844
   91008, 216.704297
   91136, 216.365234
   91264, 216.647266
   91392, 216.412109
   91520, 217.743359
   91648, 216.570703
   91776, 216.893750
   91904, 216.619141
   92032, 216.869531
   92160, 216.654687
   92288, 216.708984
   92416, 216.710938
   92544, 217.646875
   92672, 216.389062
   92800, 216.962109
   92928, 216.530078
   93056, 216.974609
   93184, 216.429297
   93312, 216.612891
   93440, 216.596484
   93568, 216.789453
   93696, 217.523438
   93824, 216.807422
   93952, 216.389453
   94080, 216.600781
   94208, 216.552344
   94336, 216.921094
   94464, 216.457812
   94592, 216.701953
   94720, 216.566797
   94848, 216.773438
   94976, 216.750391
   95104, 216.703906
   95232, 217.378516
   95360, 216.723047
   95488, 216.499219
   95616, 216.876953
   95744, 216.522656
   95872, 216.822656
   96000, 216.473437
   96128, 216.706250
   96256, 216.412891
   96384, 216.537109
   96512, 216.683203
   96640, 216.609766
   96768, 216.459766
   96896, 216.745703
   97024, 216.671094
   97152, 216.815625
   97280, 216.561328
   97408, 216.657031
   97536, 216.575391
   97664, 216.900391
   97792, 216.580469
   97920, 216.816797
   98048, 216.655469
   98176, 216.885938
   98304, 216.394141
   98432, 216.639062
   98560, 217.564844
   98688, 217.328516
   98816, 217.561328
   98944, 217.706641
   99072, 217.454297
   99200, 217.671875
   99328, 217.582812
   99456, 217.756641
   99584, 216.590234
   99712, 216.786328
   99840, 216.691016
   99968, 216.690625
   100096, 216.457422
   100224, 216.908594
   100352, 216.562109
   100480, 216.826172
   100608, 216.371875
   100736, 216.762109
   100864, 216.450781
   100992, 216.863281
   101120, 216.387500
   101248, 216.698438
   101376, 216.462500
   101504, 216.687109
   101632, 216.719141
   101760, 216.772656
   101888, 216.567578
   102016, 216.725000
   102144, 216.663281
   102272, 216.732812
   102400, 216.451172
   102528, 217.669922
   102656, 216.358594
   102784, 216.719531
   102912, 216.361719
   103040, 216.856641
   103168, 216.819531
   103296, 216.787891
   103424, 216.578125
   103552, 216.890625
   103680, 216.514453
   103808, 217.013672
   103936, 216.685547
   104064, 216.847266
   104192, 216.598828
   104320, 216.777344
   104448, 216.355078
   104576, 217.113281
   104704, 216.466016
   104832, 216.701562
   104960, 216.801953
   105088, 216.767969
   105216, 216.673828
   105344, 216.688281
   105472, 216.583594
   105600, 216.810547
   105728, 216.623437
   105856, 216.762109
   105984, 216.500391
   106112, 217.794531
   106240, 216.776563
   106368, 216.709766
   106496, 216.438672
   106624, 216.729297
   106752, 216.543750
   106880, 216.589063
   107008, 216.561719
   107136, 216.990625
   107264, 216.403516
   107392, 216.637109
   107520, 216.650781
   107648, 216.696094
   107776, 216.614062
   107904, 216.767188
   108032, 216.557813
   108160, 216.803125
   108288, 216.512891
   108416, 216.757812
   108544, 216.606250
   108672, 216.832812
   108800, 216.410547
   108928, 216.845703
   109056, 216.532813
   109184, 216.846875
   109312, 216.532031
   109440, 217.122656
   109568, 216.513672
   109696, 216.639844
   109824, 216.397266
   109952, 216.887109
   110080, 216.543359
   110208, 216.875000
   110336, 217.503516
   110464, 216.801953
   110592, 216.407031
   110720, 216.654297
   110848, 216.596094
   110976, 216.936328
   111104, 216.583594
   111232, 216.717578
   111360, 216.450781
   111488, 216.814453
   111616, 216.586719
   111744, 216.759766
   111872, 216.512109
   112000, 216.659375
   112128, 216.584375
   112256, 216.953906
   112384, 216.553516
   112512, 216.998437
   112640, 216.708984
   112768, 216.744531
   112896, 216.656641
   113024, 216.691797
   113152, 216.374219
   113280, 216.791016
   113408, 216.511719
   113536, 216.837891
   113664, 216.466016
   113792, 216.615234
   113920, 216.580859
   114048, 216.983984
   114176, 216.544531
   114304, 216.855859
   114432, 216.483984
   114560, 216.841016
   114688, 216.357812
   114816, 216.756250
   114944, 216.555859
   115072, 217.692969
   115200, 216.482812
   115328, 216.823438
   115456, 216.696094
   115584, 216.607422
   115712, 216.561719
   115840, 216.687109
   115968, 216.621875
   116096, 216.721875
   116224, 216.403125
   116352, 216.846484
   116480, 216.685937
   116608, 216.948047
   116736, 216.612891
   116864, 216.873047
   116992, 216.629687
   117120, 216.557813
   117248, 216.410547
   117376, 217.637109
   117504, 216.709375
   117632, 216.836719
   117760, 216.478906
   117888, 216.773438
   118016, 216.591016
   118144, 216.629297
   118272, 216.602344
   118400, 216.702734
   118528, 216.850391
   118656, 216.824609
   118784, 216.677734
   118912, 216.889062
   119040, 216.539844
   119168, 216.742578
   119296, 216.506250
   119424, 216.572656
   119552, 216.498437
   119680, 216.863281
   119808, 216.514062
   119936, 216.935547
   120064, 216.363672
   120192, 216.783594
   120320, 216.489844
   120448, 216.816016
   120576, 216.461719
   120704, 216.908984
   120832, 216.644531
   120960, 216.814844
   121088, 216.566016
   121216, 216.966406
   121344, 216.648047
   121472, 216.664844
   121600, 216.645703
   121728, 216.786328
   121856, 216.474609
   121984, 216.860156
   122112, 216.531641
   122240, 216.784766
   122368, 216.495703
   122496, 216.655469
   122624, 216.456641
   122752, 217.194141
   122880, 216.676172
   123008, 216.882422
   123136, 216.399219
   123264, 216.628125
   123392, 216.541797
   123520, 217.764453
   123648, 216.619141
   123776, 216.819531
   123904, 216.671875
   124032, 216.732031
   124160, 216.642188
   124288, 216.931641
   124416, 216.519141
   124544, 216.787500
   124672, 216.507422
   124800, 216.939063
   124928, 216.590625
   125056, 216.762500
   125184, 216.637109
   125312, 216.788281
   125440, 216.581250
   125568, 216.658594
   125696, 216.483203
   125824, 216.745703
   125952, 216.606641
   126080, 217.703906
   126208, 216.997656
   126336, 216.654297
   126464, 216.616406
   126592, 216.822656
   126720, 216.529297
   126848, 216.850781
   126976, 216.672266
   127104, 216.516406
   127232, 216.784375
   127360, 216.871484
   127488, 216.434375
   127616, 216.727734
   127744, 217.607031
   127872, 216.933203
   128000, 216.679297
   128128, 216.917969
   128256, 216.472266
   128384, 216.664844
   128512, 216.563672
   128640, 216.687109
   128768, 216.603125
   128896, 216.698047
   129024, 216.375781
   129152, 216.569141
   129280, 216.685937
   129408, 216.853516
   129536, 217.419531
   129664, 217.035547
   129792, 216.540625
   129920, 216.756641
   130048, 216.613672
   130176, 217.787891
   130304, 216.565234
   130432, 216.860938
   130560, 216.373047
   130688, 216.871875
   130816, 216.661328
   130944, 216.898047
   131072, 216.510938
