Assuming page size is 4 KB

GlobalDibs: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
    2256, 186.771484
    2260, 186.976953
    2264, 186.791016
    2268, 186.967578
    2272, 187.100781
    2276, 186.969922
    2280, 186.778516
    2284, 186.966016
    2288, 186.783594
    2292, 186.980859
    2296, 187.334375
    2300, 186.965234
    2304, 186.780469
    2308, 186.958984
    2312, 186.787500
    2316, 186.992188
    2320, 187.654687
    2324, 186.994141
    2328, 186.801953
    2332, 186.982422
    2336, 186.781641
    2340, 186.974219
    2344, 187.733203
    2348, 186.991406
    2352, 186.793359
    2356, 186.980859
    2360, 186.778516
    2364, 186.977344
    2368, 187.657422
    2372, 186.977734
    2376, 186.776563
    2380, 186.977734
    2384, 186.771094
    2388, 186.984766
    2392, 187.658984
    2396, 186.996484
    2400, 186.782813
    2404, 186.967187
    2408, 186.772266
    2412, 186.967578
    2416, 187.630469
    2420, 186.995313
    2424, 186.758203
    2428, 186.980859
    2432, 186.781250
    2436, 186.957812
    2440, 187.664844
    2444, 186.993750
    2448, 186.775781
    2452, 186.986328
    2456, 186.790625
    2460, 186.992969
    2464, 187.360156
    2468, 186.964453
    2472, 186.778906
    2476, 186.998047
    2480, 186.778125
    2484, 186.987500
    2488, 186.777734
    2492, 186.965625
    2496, 186.756250
    2500, 186.975781
    2504, 186.767578
    2508, 187.947656
    2512, 186.768750
    2516, 186.977734
    2520, 186.804297
    2524, 186.973437
    2528, 186.782031
    2532, 187.541016
    2536, 186.790234
    2540, 186.974609
    2544, 186.775000
    2548, 186.997656
    2552, 186.757422
    2556, 187.081250
    2560, 186.774219
    2564, 186.972656
    2568, 186.778125
    2572, 186.986328
    2576, 187.121875
    2580, 186.980469
    2584, 186.779297
    2588, 186.966797
    2592, 186.764062
    2596, 186.992578
    2600, 187.634766
    2604, 186.965625
    2608, 186.748047
    2612, 186.971484
    2616, 186.792578
    2620, 186.958203
    2624, 187.717969
    2628, 186.973828
    2632, 186.767188
    2636, 186.967578
    2640, 186.795312
    2644, 186.966406
    2648, 187.210156
    2652, 186.971094
    2656, 186.779297
    2660, 186.973047
    2664, 186.747656
    2668, 187.500000
    2672, 186.784766
    2676, 186.983984
    2680, 186.766406
    2684, 186.976172
    2688, 186.760547
    2692, 187.847656
    2696, 186.775000
    2700, 186.971484
    2704, 186.790234
    2708, 187.003906
    2712, 186.773828
    2716, 186.977734
    2720, 186.800000
    2724, 187.000000
    2728, 186.778516
    2732, 186.974609
    2736, 187.697266
    2740, 186.978516
    2744, 186.782422
    2748, 187.007031
    2752, 186.778125
    2756, 186.971875
    2760, 187.453906
    2764, 186.995703
    2768, 186.792969
    2772, 186.989844
    2776, 186.782031
    2780, 187.414062
    2784, 186.776563
    2788, 186.999219
    2792, 186.799219
    2796, 186.977734
    2800, 186.779687
    2804, 187.897656
    2808, 186.780078
    2812, 186.994922
    2816, 186.761719
    2820, 186.988672
    2824, 187.037109
    2828, 186.968359
    2832, 186.772656
    2836, 186.977344
    2840, 186.779687
    2844, 186.964453
    2848, 187.683203
    2852, 186.994141
    2856, 186.773047
    2860, 186.963672
    2864, 186.762109
    2868, 187.253125
    2872, 186.781641
    2876, 186.985938
    2880, 186.796484
    2884, 186.975391
    2888, 186.765625
    2892, 187.916797
    2896, 186.768750
    2900, 186.967187
    2904, 186.760156
    2908, 186.985547
    2912, 187.110938
    2916, 186.997266
    2920, 186.788672
    2924, 186.997266
    2928, 186.783594
    2932, 186.970703
    2936, 187.559766
    2940, 186.996875
    2944, 186.795703
    2948, 186.975391
    2952, 186.794922
    2956, 187.839453
    2960, 186.801953
    2964, 187.056250
    2968, 186.859375
    2972, 187.051953
    2976, 186.863281
    2980, 187.206250
    2984, 186.996484
    2988, 187.214453
    2992, 187.016016
    2996, 187.189063
    3000, 187.882422
    3004, 187.248047
    3008, 187.078906
    3012, 187.235547
    3016, 187.121484
    3020, 187.885547
    3024, 187.143750
    3028, 187.328125
    3032, 187.134375
    3036, 187.333984
    3040, 187.114062
    3044, 187.429688
    3048, 187.206250
    3052, 187.397656
    3056, 187.190625
    3060, 187.452734
    3064, 187.957031
    3068, 187.408594
    3072, 187.244141
    3076, 187.491016
    3080, 187.390234
    3084, 188.491016
    3088, 187.657031
    3092, 187.910547
    3096, 187.791406
    3100, 188.053906
    3104, 188.199219
    3108, 188.184766
    3112, 188.044922
    3116, 188.367969
    3120, 188.176562
    3124, 188.475000
    3128, 188.436719
    3132, 188.600391
    3136, 188.517578
    3140, 188.765625
    3144, 188.640234
    3148, 189.506250
    3152, 188.707031
    3156, 189.004297
    3160, 188.870313
    3164, 189.105469
    3168, 189.629687
    3172, 189.235156
    3176, 189.110938
    3180, 189.383594
    3184, 189.244531
    3188, 190.183594
    3192, 189.402344
    3196, 189.739844
    3200, 189.571094
    3204, 189.816016
    3208, 189.852344
    3212, 189.823438
    3216, 189.662500
    3220, 189.991406
    3224, 189.871484
